t_s,rojo,verde,azul,claro
67.9096,14,63,17,78
67.9250,14,64,15,81
67.9397,14,64,15,81
67.9548,14,64,15,81
67.9693,13,64,17,78
67.9833,13,64,17,78
67.9982,13,64,17,78
68.0121,13,64,15,80
68.0267,13,64,15,80
68.0433,13,64,15,80
68.0565,14,63,17,78
68.0716,14,63,17,78
68.0842,14,63,17,78
68.0997,13,63,17,80
68.1145,13,63,17,80
68.1298,13,63,17,80
68.1457,14,63,15,78
68.1630,14,63,15,78
68.1766,14,63,15,78
68.1946,13,64,17,81
68.2094,13,64,17,81
68.2242,13,64,17,81
68.2380,13,64,15,79
68.2531,13,64,15,79
68.2670,13,64,15,79
68.2838,14,64,17,80
68.2968,14,64,17,80
68.3114,14,64,17,80
68.3264,13,64,15,78
68.3430,13,64,15,78
68.3587,13,64,15,78
68.3723,13,64,15,81
68.3860,13,64,15,81
68.4035,13,64,15,81
68.4166,13,63,17,78
68.4321,13,63,17,78
68.4476,14,64,17,78
68.4631,14,64,17,78
68.4776,14,64,17,78
68.4928,14,64,15,78
68.5077,14,64,15,78
68.5227,14,64,15,78
68.5364,14,63,17,78
68.5518,14,63,17,78
68.5700,14,63,17,78
68.5854,13,63,17,78
68.6007,13,63,17,78
68.6174,13,63,17,78
68.6320,14,63,15,79
68.6497,14,63,15,79
68.6633,14,63,15,79
68.6821,13,63,17,81
68.6963,13,63,17,81
68.7128,13,63,17,81
68.7265,13,64,15,79
68.7440,13,64,15,79
68.7596,13,64,15,80
68.7736,13,64,15,80
68.7907,13,64,15,80
68.8091,14,63,17,80
68.8294,14,63,17,80
68.8526,13,63,15,78
68.8755,13,63,15,78
68.8922,14,64,15,80
68.9064,14,64,15,80
68.9193,14,64,15,80
68.9371,14,63,15,79
68.9548,14,63,15,79
68.9707,14,63,15,79
68.9916,14,64,15,81
69.0034,14,64,15,81
69.0201,14,64,15,81
69.0334,13,64,17,78
69.0494,13,64,17,78
69.0670,13,64,17,78
69.0829,13,64,15,80
69.0974,13,64,15,80
69.1115,13,64,15,80
69.1275,14,63,17,78
69.1434,14,63,17,78
69.1584,13,63,17,78
69.1719,13,64,15,79
69.1903,13,64,15,79
69.2047,13,63,15,80
69.2227,13,63,15,80
69.2383,13,63,15,80
69.2524,14,64,15,78
69.2668,14,64,15,78
69.2828,14,64,15,78
69.2957,13,64,15,78
69.3120,13,64,15,78
69.3256,13,64,15,78
69.3448,14,63,17,78
69.3585,14,63,17,78
69.3725,14,63,17,78
69.3893,13,63,17,78
69.4024,13,63,17,78
69.4158,13,63,17,78
69.4337,14,63,15,79
69.4480,14,63,15,79
69.4633,14,63,15,79
69.4769,13,63,17,81
69.4930,13,63,17,81
69.5067,13,63,17,81
69.5224,14,64,17,78
69.5385,14,64,17,78
69.5520,14,64,17,78
69.5665,14,63,15,78
69.5830,14,63,15,78
69.5979,14,63,15,78
69.6117,13,64,17,79
69.6284,13,64,17,79
69.6508,14,64,15,78
69.6656,14,64,15,78
69.6853,14,64,15,78
69.7016,16,66,22,90
69.7187,16,66,22,90
69.7344,33,79,89,177
69.7501,33,79,89,177
69.7667,33,79,89,177
69.7838,34,78,88,175
69.7979,34,78,88,175
69.8168,34,78,88,175
69.8397,34,78,89,177
69.8604,34,78,89,177
69.8757,34,79,89,175
69.8932,34,79,89,175
69.9083,34,79,89,175
69.9240,34,79,86,175
69.9457,34,79,86,175
69.9614,34,79,87,177
69.9737,34,79,87,177
69.9867,34,79,87,177
70.0021,33,78,89,175
70.0163,33,78,89,175
70.0338,33,78,89,175
70.0474,34,79,89,177
70.0614,34,79,89,177
70.0763,34,79,89,177
70.0921,34,79,87,177
70.1057,34,79,87,177
70.1214,34,79,87,177
70.1366,33,78,86,175
70.1536,33,78,86,175
70.1671,33,78,86,175
70.1852,34,79,89,175
70.1990,34,79,89,175
70.2137,34,79,89,175
70.2273,34,79,89,177
70.2428,34,79,89,177
70.2562,34,79,89,177
70.2726,33,78,86,177
70.2861,33,78,86,177
70.3013,33,78,86,177
70.3153,33,78,89,177
70.3328,33,78,89,177
70.3474,33,78,89,177
70.3633,34,79,88,175
70.3774,34,79,88,175
70.3924,34,79,88,175
70.4083,34,78,87,177
70.4240,34,78,87,177
70.4374,34,78,87,177
70.4536,33,79,86,175
70.4684,33,79,86,175
70.4820,33,79,86,175
70.4988,34,78,86,177
70.5134,34,78,86,177
70.5283,34,78,86,177
70.5442,33,79,89,177
70.5575,33,79,89,177
70.5815,33,78,89,175
70.5990,33,78,89,175
70.6144,33,78,89,175
70.6304,33,79,89,177
70.6482,33,79,89,177
70.6635,33,78,89,177
70.6898,33,78,89,177
70.7045,33,78,89,177
70.7212,34,79,89,177
70.7408,34,79,89,177
70.7586,33,79,87,177
70.7734,33,79,87,177
70.7898,33,79,87,177
70.8047,34,79,89,177
70.8223,34,79,89,177
70.8424,34,78,89,177
70.8624,34,78,89,177
70.8848,34,78,89,177
70.8983,33,79,89,175
70.9126,33,79,89,175
70.9258,33,79,89,175
70.9509,34,79,87,177
70.9707,34,79,87,177
70.9843,33,78,89,175
71.0004,33,78,89,175
71.0141,33,78,89,175
71.0278,34,79,89,177
71.0432,34,79,89,177
71.0577,34,79,89,177
71.0726,34,79,87,177
71.0859,34,79,87,177
71.1019,34,79,87,177
71.1164,34,79,89,175
71.1328,34,79,89,175
71.1466,34,79,89,175
71.1612,34,79,86,175
71.1753,34,79,86,175
71.1926,34,79,86,175
71.2058,34,79,89,177
71.2228,34,79,89,177
71.2394,34,79,89,177
71.2529,34,79,87,177
71.2678,34,79,87,177
71.2820,34,79,87,177
71.2960,34,79,87,177
71.3126,34,79,87,177
71.3265,34,79,87,177
71.3415,34,79,87,174
71.3559,34,79,87,174
71.3731,34,79,87,174
71.3861,34,79,88,175
71.3999,34,79,88,175
71.4176,34,79,88,175
71.4330,33,78,87,177
71.4462,33,78,87,177
71.4600,33,78,87,177
71.4777,33,79,87,174
71.4936,33,79,87,174
71.5087,34,78,86,175
71.5224,34,78,86,175
71.5392,34,78,86,175
71.5536,34,78,87,177
71.5717,34,78,87,177
71.5850,34,78,87,177
71.5998,33,79,87,174
71.6155,33,79,87,174
71.6318,33,79,87,174
71.6488,34,78,87,177
71.6624,34,78,87,177
71.6832,34,78,87,177
71.6997,33,79,87,174
71.7135,33,79,87,174
71.7371,31,6,3,35
71.7526,31,6,3,35
71.7680,31,6,3,35
71.7836,30,3,1,34
71.8040,30,3,1,34
71.8241,31,3,1,33
71.8438,31,3,1,33
71.8657,31,3,0,34
71.8793,31,3,0,34
71.8947,31,3,0,34
71.9097,31,4,1,33
71.9255,31,4,1,33
71.9388,31,4,1,33
71.9553,31,4,1,34
71.9700,31,4,1,34
71.9857,31,4,1,34
72.0000,31,3,0,34
72.0137,31,3,0,34
72.0286,31,3,0,34
72.0438,31,4,0,34
72.0560,31,4,0,34
72.0734,31,4,0,34
72.0871,31,3,0,34
72.1006,31,3,0,34
72.1168,31,3,0,34
72.1328,31,3,0,34
72.1485,31,3,0,34
72.1621,31,3,0,34
72.1783,31,3,0,34
72.2004,31,3,0,34
72.2144,31,3,0,34
72.2280,31,3,0,34
72.2445,31,3,0,34
72.2582,31,3,0,34
72.2732,31,3,1,33
72.2865,31,3,1,33
72.3026,31,3,1,33
72.3167,31,3,1,34
72.3327,31,3,1,34
72.3463,31,3,1,34
72.3629,30,4,1,34
72.3766,30,4,1,34
72.3944,30,4,1,34
72.4077,30,4,1,34
72.4221,30,4,1,34
72.4361,30,4,1,34
72.4525,30,4,1,33
72.4659,30,4,1,33
72.4841,30,4,1,34
72.4979,30,4,1,34
72.5141,30,4,1,34
72.5277,30,4,1,33
72.5450,30,4,1,33
72.5582,30,4,1,33
72.5815,31,4,0,34
72.5990,31,4,0,34
72.6128,30,3,1,34
72.6334,30,3,1,34
72.6480,30,3,1,34
72.6628,31,3,1,34
72.6799,31,3,1,34
72.6951,31,3,1,34
72.7100,31,3,1,33
72.7241,31,3,1,33
72.7437,31,3,1,33
72.7597,31,4,1,34
72.7728,31,4,1,34
72.7933,30,4,1,34
72.8080,30,4,0,34
72.8229,30,4,0,34
72.8423,30,4,0,34
72.8638,30,4,0,34
72.8808,30,4,0,34
72.8976,30,4,0,34
72.9129,30,4,0,34
72.9298,30,4,0,34
72.9463,30,4,0,34
72.9601,30,4,0,34
72.9748,30,4,0,34
72.9873,30,4,0,34
73.0036,30,4,0,34
73.0173,30,4,0,34
73.0340,30,4,0,34
73.0488,30,4,0,34
73.0626,30,4,0,34
73.0772,30,4,0,34
73.0924,30,4,0,34
73.1065,30,4,1,34
73.1223,30,4,1,34
73.1361,30,4,1,34
73.1513,30,3,0,34
73.1662,30,3,0,34
73.1823,30,3,0,34
73.1957,31,3,1,33
73.2128,31,3,1,33
73.2261,31,3,1,33
73.2422,31,4,1,34
73.2557,31,4,1,34
73.2729,31,4,1,34
73.2906,30,4,0,34
73.3047,30,4,0,34
73.3185,30,4,0,34
73.3335,30,4,0,34
73.3480,30,4,0,34
73.3637,30,4,0,34
73.3818,30,4,0,34
73.3985,30,4,0,34
73.4121,30,4,0,34
73.4271,30,4,0,34
73.4418,30,4,0,34
73.4586,30,4,0,34
73.4717,31,4,1,33
73.4873,31,4,1,33
73.5005,31,4,1,33
73.5172,31,4,1,34
73.5330,31,4,1,34
73.5481,31,3,1,34
73.5629,31,3,0,34
73.5792,31,3,0,34
73.5941,31,3,0,34
73.6101,31,3,0,34
73.6241,31,3,0,34
73.6428,31,3,0,34
73.6582,31,3,0,34
73.6722,31,3,0,34
73.6868,31,4,0,34
73.7023,31,4,0,34
73.7188,31,4,0,34
73.7329,11,45,12,58
73.7484,11,45,12,58
73.7644,11,45,12,58
73.7814,1,63,17,68
73.7984,1,63,17,68
73.8111,1,63,17,68
73.8282,0,64,15,69
73.8580,0,64,15,69
73.8730,0,64,15,69
73.8892,0,64,15,69
73.9068,0,64,15,69
73.9229,0,64,15,69
73.9384,0,64,15,69
73.9543,1,63,15,68
73.9688,1,63,15,68
73.9846,1,63,15,68
73.9980,1,63,15,68
74.0135,1,63,15,68
74.0267,1,63,15,68
74.0425,0,64,15,69
74.0556,0,64,15,69
74.0708,0,64,15,69
74.0836,1,63,15,68
74.1003,1,63,15,68
74.1136,1,63,15,68
74.1290,0,64,15,68
74.1455,0,64,15,68
74.1623,0,64,15,68
74.1753,1,63,15,68
74.1909,1,63,15,68
74.2037,1,63,15,68
74.2213,1,64,15,68
74.2348,1,64,15,68
74.2491,1,64,15,68
74.2651,1,63,17,68
74.2790,1,63,17,68
74.2950,1,63,17,68
74.3086,1,63,17,68
74.3222,1,63,17,68
74.3386,1,63,17,68
74.3538,1,63,17,68
74.3674,1,63,17,68
74.3827,1,63,17,68
74.3988,1,63,17,68
74.4161,1,63,17,68
74.4328,1,63,17,68
74.4464,1,63,17,68
74.4629,1,63,17,68
74.4773,1,63,17,68
74.4936,1,63,17,68
74.5071,1,63,17,68
74.5217,1,63,17,68
74.5353,1,63,17,68
74.5523,1,63,17,68
74.5673,1,63,17,68
74.5821,1,63,15,69
74.5958,1,63,15,69
74.6123,1,63,15,69
74.6256,0,64,15,68
74.6433,0,64,15,68
74.6580,0,64,15,68
74.6746,0,64,15,68
74.6950,0,64,15,68
74.7166,0,64,17,68
74.7336,0,64,17,68
74.7500,1,63,15,69
74.7722,1,63,15,69
74.7902,1,63,15,68
74.8113,1,63,15,68
74.8388,0,64,15,69
74.8628,0,64,15,69
74.8774,1,63,15,68
74.8954,1,63,15,68
74.9120,1,63,15,68
74.9283,1,63,17,68
74.9500,1,63,17,68
74.9693,0,64,15,68
74.9832,0,64,15,68
74.9966,0,64,15,68
75.0127,0,64,15,69
75.0270,0,64,15,69
75.0444,0,64,15,69
75.0579,0,64,17,68
75.0718,0,64,17,68
75.0866,0,64,17,68
75.1022,1,63,17,68
75.1166,1,63,17,68
75.1336,1,63,17,68
75.1478,0,64,17,69
75.1624,0,64,17,69
75.1754,0,64,17,69
75.1909,1,63,17,68
75.2065,1,63,17,68
75.2223,1,63,17,68
75.2356,1,64,17,69
75.2510,1,64,17,69
75.2651,1,64,17,69
75.2828,1,63,15,68
75.2963,1,63,15,68
75.3117,1,63,15,68
75.3253,1,64,15,69
75.3420,1,64,15,69
75.3556,1,64,15,69
75.3708,0,64,15,69
75.3830,0,64,15,69
75.4020,0,64,15,69
75.4152,0,64,17,68
75.4348,0,64,17,68
75.4488,0,64,17,68
75.4638,0,64,15,69
75.4786,0,64,15,69
75.4965,0,64,15,69
75.5112,1,63,17,68
75.5263,1,63,17,68
75.5401,1,63,17,68
75.5525,0,64,15,69
75.5666,0,64,15,69
75.5844,0,64,15,69
75.5976,0,64,15,69
75.6116,0,64,15,69
75.6264,0,64,15,69
75.6424,0,64,15,69
75.6567,0,64,15,69
75.6727,0,64,15,69
75.6904,0,64,15,69
75.7072,0,64,15,69
75.7212,0,41,45,75
75.7395,0,41,45,75
75.7593,0,41,45,75
75.7737,0,16,75,84
75.7903,0,16,75,84
75.8092,0,16,75,86
75.8248,0,16,75,86
75.8426,0,16,75,86
75.8628,0,16,76,84
75.8806,0,16,76,84
75.8947,0,16,76,84
75.9145,0,16,75,84
75.9318,0,16,75,84
75.9463,0,16,75,84
75.9612,0,16,75,84
75.9777,0,16,75,84
75.9922,0,16,75,83
76.0070,0,16,75,83
76.0231,0,16,75,83
76.0411,0,16,75,84
76.0548,0,16,75,84
76.0727,0,16,75,84
76.0861,0,16,76,83
76.1022,0,16,76,83
76.1163,0,16,76,83
76.1336,0,16,76,84
76.1470,0,16,76,84
76.1610,0,16,76,84
76.1749,0,16,76,83
76.1931,0,16,76,83
76.2066,0,16,76,83
76.2221,1,15,75,84
76.2357,1,15,75,84
76.2520,1,15,75,84
76.2671,1,15,75,85
76.2836,1,15,75,85
76.2980,0,16,76,85
76.3119,0,16,76,83
76.3296,0,16,76,83
76.3459,0,16,76,84
76.3608,0,16,76,84
76.3765,0,16,76,84
76.3904,0,16,76,84
76.4098,0,16,76,84
76.4241,0,16,76,84
76.4396,0,16,75,84
76.4543,0,16,75,84
76.4709,0,16,75,84
76.4858,1,15,75,83
76.5020,1,15,75,83
76.5153,1,15,75,83
76.5336,1,15,75,83
76.5477,1,15,75,83
76.5622,1,15,75,83
76.5755,1,16,76,83
76.5908,1,16,76,83
76.6055,1,15,76,83
76.6227,1,15,75,84
76.6372,1,15,75,84
76.6586,1,15,75,86
76.6743,1,15,75,86
76.6931,0,15,75,86
76.7111,0,16,76,83
76.7278,0,16,76,83
76.7446,0,16,76,86
76.7603,0,16,76,86
76.7779,0,16,76,84
76.8027,0,16,76,84
76.8166,0,16,76,84
76.8366,0,16,76,84
76.8544,0,16,76,84
76.8728,0,16,76,84
76.8897,0,16,75,84
76.9088,0,16,75,84
76.9267,0,16,75,84
76.9435,0,16,75,84
76.9601,0,16,75,84
76.9737,0,16,75,85
76.9924,0,16,75,85
77.0060,0,16,75,85
77.0226,1,16,76,83
77.0349,1,16,76,83
77.0523,1,15,75,84
77.0660,1,15,75,84
77.0838,1,15,75,84
77.0989,0,16,76,83
77.1126,0,16,76,83
77.1264,0,16,76,83
77.1438,1,15,75,84
77.1572,1,15,75,84
77.1722,1,15,75,84
77.1872,0,16,76,84
77.2023,0,16,76,84
77.2160,0,16,76,84
77.2327,0,16,76,84
77.2474,0,16,76,84
77.2614,0,16,76,84
77.2759,0,16,75,84
77.2927,0,16,75,84
77.3070,0,16,75,84
77.3208,1,16,76,86
77.3361,1,16,76,86
77.3522,1,16,76,86
77.3658,1,16,76,83
77.3822,1,16,76,83
77.3981,1,16,76,83
77.4134,1,16,76,83
77.4268,1,16,76,83
77.4430,1,16,76,83
77.4570,1,15,75,85
77.4720,1,15,75,85
77.4855,1,15,75,85
77.5007,0,16,75,84
77.5190,0,16,75,84
77.5328,0,16,75,84
77.5467,1,15,75,84
77.5621,1,15,75,84
77.5784,1,15,75,84
77.5933,1,15,75,86
77.6080,1,15,75,86
77.6221,1,15,75,86
77.6373,0,16,76,83
77.6536,0,16,76,83
77.6668,0,16,76,83
77.6843,0,16,76,84
77.7005,0,16,76,84
77.7181,8,20,62,84
77.7346,8,20,62,83
77.7536,8,20,62,83
77.7682,33,46,12,78
77.7835,33,46,12,78
77.7986,33,46,12,78
77.8146,34,46,12,78
77.8311,34,46,12,78
77.8580,33,45,11,78
77.8767,33,45,11,78
77.8904,33,45,11,78
77.9077,34,45,11,78
77.9218,34,45,11,78
77.9439,34,46,11,78
77.9623,34,46,11,78
77.9764,34,46,11,78
77.9910,34,45,12,79
78.0064,34,45,12,79
78.0222,34,45,12,79
78.0358,33,45,11,79
78.0516,33,45,11,79
78.0652,33,45,11,79
78.0840,33,45,12,78
78.0977,33,45,12,78
78.1134,33,45,12,78
78.1306,33,45,12,79
78.1467,33,45,12,79
78.1620,34,46,12,79
78.1753,34,46,12,79
78.1925,34,46,12,79
78.2063,33,45,12,78
78.2218,33,45,12,78
78.2351,33,45,12,78
78.2516,33,45,12,79
78.2649,33,45,12,79
78.2829,33,45,12,79
78.2961,33,46,11,78
78.3121,33,46,11,78
78.3262,33,46,11,78
78.3419,34,46,12,78
78.3561,34,46,12,78
78.3713,34,46,12,78
78.3852,34,46,12,79
78.4018,34,46,12,79
78.4160,34,46,12,79
78.4351,34,45,11,79
78.4484,34,45,11,79
78.4627,34,45,11,79
78.4785,34,46,12,79
78.4963,34,46,12,79
78.5101,34,46,12,79
78.5236,33,45,12,79
78.5366,33,45,12,79
78.5513,33,45,12,79
78.5661,34,45,12,79
78.5833,34,45,12,79
78.5963,34,45,12,79
78.6118,34,45,11,78
78.6262,34,45,11,78
78.6438,34,45,11,78
78.6586,34,46,12,78
78.6736,34,46,12,78
78.6920,34,46,11,78
78.7085,34,46,11,78
78.7221,34,46,11,78
78.7446,34,46,11,79
78.7583,34,46,11,79
78.7737,34,46,11,79
78.7861,33,45,12,78
78.8011,33,45,12,78
78.8183,33,45,12,78
78.8377,30,45,12,78
78.8637,30,45,12,78
78.8764,34,46,12,78
78.8932,34,46,12,78
78.9074,34,46,12,78
78.9219,33,46,11,78
78.9387,33,46,11,78
78.9536,33,46,11,78
78.9692,34,46,12,78
78.9831,34,46,12,78
78.9990,34,46,12,78
79.0130,34,46,11,78
79.0306,34,46,11,78
79.0454,34,46,11,78
79.0607,30,46,12,79
79.0744,30,46,12,79
79.0920,30,46,12,79
79.1054,31,45,11,79
79.1207,31,45,11,79
79.1347,34,45,12,78
79.1532,34,45,12,78
79.1664,34,45,12,78
79.1819,34,45,12,78
79.1969,34,45,12,78
79.2121,34,45,12,78
79.2275,34,46,12,79
79.2431,34,46,12,79
79.2577,34,46,12,79
79.2728,30,46,12,78
79.2864,30,46,12,78
79.3020,30,46,12,78
79.3152,34,46,12,79
79.3328,34,46,12,79
79.3470,34,46,12,79
79.3609,34,45,12,78
79.3752,34,45,12,78
79.3926,34,45,12,78
79.4056,34,45,12,78
79.4223,34,45,12,78
79.4355,34,45,12,78
79.4526,31,45,12,79
79.4680,31,45,12,79
79.4837,31,45,12,79
79.4985,33,46,12,79
79.5126,33,46,12,79
79.5263,33,46,12,79
79.5447,34,45,11,79
79.5584,34,45,11,79
79.5784,34,45,11,79
79.5930,34,46,12,79
79.6104,34,46,12,79
79.6240,34,46,12,79
79.6396,33,45,12,79
79.6551,33,45,12,79
79.6706,34,45,12,79
79.6896,34,45,12,79
79.7053,34,45,12,79
79.7192,34,45,11,78
79.7364,34,45,11,78
79.7540,34,45,11,78
79.7700,30,20,6,50
79.7897,30,20,6,50
79.8043,30,21,4,50
79.8223,30,21,4,50
79.8418,30,21,6,51
79.8667,30,21,6,51
79.8830,30,21,6,51
79.8968,30,21,4,50
79.9185,30,21,4,50
79.9334,30,21,6,51
79.9503,30,21,6,51
79.9705,30,21,6,51
79.9834,30,21,4,50
80.0022,30,21,4,50
80.0158,30,21,4,50
80.0336,31,20,6,51
80.0482,31,20,6,51
80.0621,31,20,6,51
80.0770,30,21,4,50
80.0923,30,21,4,50
80.1065,30,21,4,50
80.1220,30,21,4,53
80.1357,30,21,4,53
80.1522,30,21,4,53
80.1659,31,21,4,50
80.1795,31,21,4,50
80.1948,31,21,4,50
80.2083,30,21,6,51
80.2234,30,21,6,51
80.2394,30,21,6,51
80.2532,31,20,6,51
80.2667,31,20,6,51
80.2837,31,20,6,51
80.2974,31,21,4,50
80.3127,31,21,4,50
80.3257,31,21,4,50
80.3407,31,21,4,53
80.3552,31,21,4,53
80.3734,31,21,4,53
80.3867,31,20,6,50
80.4026,31,20,6,50
80.4183,31,20,6,50
80.4327,30,21,4,50
80.4458,30,21,4,50
80.4618,30,21,4,50
80.4779,30,20,6,53
80.4941,30,20,6,53
80.5085,30,20,6,53
80.5230,31,21,4,50
80.5380,31,21,4,50
80.5522,31,21,4,50
80.5671,30,21,4,50
80.5835,30,21,4,50
80.5980,30,21,4,50
80.6132,30,21,6,51
80.6265,30,21,6,51
80.6394,30,21,6,51
80.6582,30,21,4,53
80.6717,30,21,4,53
80.6907,30,20,6,50
80.7116,30,20,6,50
80.7278,30,20,6,50
80.7458,30,21,4,50
80.7606,30,21,4,50
80.7780,30,21,6,54
80.8008,30,21,6,54
80.8167,30,21,6,54
80.8401,30,21,6,51
80.8644,30,21,6,51
80.8777,31,20,6,51
80.8933,31,20,6,51
80.9112,31,21,4,50
80.9276,31,21,4,50
80.9403,31,21,4,50
80.9554,30,21,4,53
80.9701,30,21,4,53
80.9861,30,21,4,53
80.9986,30,21,4,53
81.0127,30,20,6,50
81.0276,30,20,6,50
81.0427,30,20,6,50
81.0563,30,21,4,50
81.0722,30,21,4,50
81.0838,30,21,4,50
81.1018,30,21,6,51
81.1151,30,21,6,51
81.1340,30,21,4,50
81.1485,30,21,4,50
81.1617,30,21,4,50
81.1748,30,21,4,50
81.1911,31,20,6,54
81.2048,31,20,6,54
81.2217,31,20,6,54
81.2348,31,20,4,53
81.2517,31,20,4,53
81.2648,30,21,6,51
81.2837,30,21,6,51
81.2973,30,21,6,51
81.3115,31,20,6,51
81.3265,31,20,6,51
81.3416,31,20,6,51
81.3576,31,21,4,50
81.3715,31,21,4,50
81.3858,31,21,4,50
81.4032,30,21,4,50
81.4171,30,21,4,50
81.4337,30,21,4,50
81.4509,31,21,4,50
81.4652,31,21,4,50
81.4828,31,21,4,50
81.4958,31,21,4,53
81.5133,31,21,4,53
81.5271,31,21,4,53
81.5425,31,20,6,51
81.5560,31,20,6,51
81.5770,30,20,6,51
81.5933,30,20,6,51
81.6082,30,20,6,51
81.6223,30,21,6,51
81.6417,30,21,6,51
81.6590,30,21,6,51
81.6747,30,21,4,50
81.6883,30,21,4,50
81.7053,30,21,4,50
81.7183,30,20,6,50
81.7331,30,20,6,50
81.7486,30,20,6,50
81.7692,8,69,78,134
81.7833,8,69,78,134
81.7981,8,69,78,134
81.8113,3,76,92,148
81.8297,3,76,92,148
81.8496,3,76,91,149
81.8697,3,76,91,149
81.8888,3,78,91,148
81.9042,3,78,91,148
81.9193,3,78,91,148
81.9328,4,76,91,148
81.9500,4,76,91,148
81.9653,4,76,91,148
81.9828,3,75,92,148
81.9964,3,75,92,148
82.0116,3,75,92,148
82.0252,3,76,92,149
82.0416,3,76,92,149
82.0554,3,76,92,149
82.0708,3,76,91,148
82.0853,3,76,91,148
82.1016,3,76,91,148
82.1177,4,78,92,149
82.1336,4,78,92,149
82.1476,4,78,92,149
82.1630,4,75,92,149
82.1764,4,75,92,149
82.1917,4,75,92,149
82.2053,3,75,92,149
82.2217,3,75,92,149
82.2351,3,75,92,149
82.2522,4,76,92,149
82.2640,4,76,92,149
82.2808,4,76,92,149
82.2953,4,76,91,148
82.3091,4,76,91,148
82.3247,4,76,91,148
82.3378,3,76,92,148
82.3526,3,76,92,148
82.3651,3,76,92,148
82.3824,4,76,91,148
82.3987,4,76,91,148
82.4149,4,76,91,148
82.4284,3,76,91,149
82.4452,3,76,91,149
82.4588,3,76,91,149
82.4736,4,76,89,149
82.4872,4,76,89,149
82.5013,4,76,89,149
82.5160,3,75,92,148
82.5327,3,75,92,148
82.5473,3,75,92,148
82.5613,3,76,89,148
82.5777,3,76,89,148
82.5924,3,76,89,148
82.6058,3,75,89,148
82.6224,3,75,89,148
82.6371,3,75,89,148
82.6534,3,76,91,148
82.6685,3,76,91,148
82.6854,3,75,89,149
82.7088,3,75,89,149
82.7226,3,75,89,149
82.7409,3,76,92,148
82.7552,3,76,92,148
82.7731,3,76,92,148
82.7863,3,76,92,148
82.8021,3,76,92,148
82.8207,4,76,92,149
82.8409,4,76,92,149
82.8643,3,76,91,149
82.8836,3,76,91,149
82.8996,3,76,91,149
82.9221,3,76,91,149
82.9360,3,76,91,149
82.9521,3,76,92,149
82.9685,3,76,92,149
82.9851,3,76,92,149
82.9994,4,76,91,148
83.0132,4,76,91,148
83.0267,4,76,91,148
83.0420,3,76,91,149
83.0561,3,76,91,149
83.0717,3,76,91,149
83.0857,3,76,92,149
83.1005,3,76,92,149
83.1147,3,76,92,149
83.1328,4,76,91,148
83.1467,4,76,91,148
83.1605,4,76,91,148
83.1743,3,75,92,148
83.1922,3,75,92,148
83.2055,3,75,92,148
83.2206,3,76,92,149
83.2366,3,76,92,149
83.2516,3,76,92,149
83.2652,3,76,91,148
83.2826,3,76,91,148
83.2972,3,76,91,148
83.3131,3,75,88,148
83.3265,3,75,88,148
83.3405,3,75,88,148
83.3552,4,76,92,149
83.3726,4,76,92,149
83.3855,4,76,92,149
83.4016,3,75,91,148
83.4165,3,75,91,148
83.4341,3,75,91,148
83.4477,4,75,92,148
83.4642,4,75,92,148
83.4789,4,75,92,148
83.4952,3,79,92,148
83.5091,3,79,92,148
83.5254,3,79,92,148
83.5390,3,76,92,149
83.5529,3,76,92,149
83.5663,3,76,92,149
83.5835,3,76,91,148
83.5955,3,76,91,148
83.6129,3,76,91,148
83.6263,4,76,92,148
83.6407,4,76,92,148
83.6607,3,75,92,149
83.6827,3,75,92,149
83.6990,3,75,92,149
83.7152,4,75,92,149
83.7338,4,75,92,149
83.7533,21,43,82,128
83.7701,21,43,82,128
83.7868,21,43,82,128
83.8025,33,18,75,113
83.8162,33,18,75,113
83.8402,34,19,75,114
83.8624,34,19,75,114
83.8774,34,19,75,114
83.8952,34,18,75,114
83.9115,34,18,75,114
83.9274,34,18,75,113
83.9494,34,18,75,113
83.9675,34,18,75,113
83.9827,33,19,75,114
83.9958,33,19,75,114
84.0116,33,19,75,114
84.0249,34,18,76,114
84.0415,34,18,76,114
84.0556,34,18,76,114
84.0723,34,19,76,113
84.0859,34,19,76,113
84.1015,34,19,76,113
84.1148,34,19,75,114
84.1336,34,19,75,114
84.1474,34,18,75,114
84.1622,34,18,75,114
84.1757,34,18,75,114
84.1918,34,18,75,114
84.2046,34,18,75,113
84.2215,34,18,75,113
84.2360,34,18,76,113
84.2510,34,18,76,114
84.2666,34,18,76,114
84.2833,33,18,75,114
84.2968,33,18,75,114
84.3116,33,18,75,114
84.3256,33,19,75,113
84.3394,33,19,75,113
84.3546,33,19,75,113
84.3683,33,19,75,113
84.3827,33,18,75,114
84.3987,33,18,75,114
84.4124,33,19,75,114
84.4274,33,19,75,114
84.4422,33,19,75,114
84.4592,33,18,76,113
84.4735,33,18,76,113
84.4911,33,18,76,113
84.5044,34,19,75,114
84.5206,34,19,75,114
84.5348,34,19,75,114
84.5515,34,19,75,114
84.5657,34,19,75,114
84.5821,34,19,75,114
84.5943,34,19,75,114
84.6138,34,19,75,114
84.6287,34,19,75,114
84.6458,34,19,75,114
84.6686,34,19,75,114
84.6841,34,19,75,114
84.7016,34,19,75,114
84.7155,34,19,75,114
84.7348,34,19,75,114
84.7500,34,19,75,114
84.7696,34,19,75,114
84.7848,34,19,75,114
84.7985,34,19,75,114
